.//frame0.jpg,0.000000
.//frame1.jpg,0.000000
.//frame2.jpg,0.000000
.//frame3.jpg,0.000000
.//frame4.jpg,0.000000
.//frame5.jpg,0.000000
.//frame6.jpg,0.000000
.//frame7.jpg,0.000000
.//frame8.jpg,0.000000
.//frame9.jpg,0.000000
.//frame10.jpg,0.000000
.//frame11.jpg,0.000000
.//frame12.jpg,0.000000
.//frame13.jpg,0.000000
.//frame14.jpg,0.000000
.//frame15.jpg,0.000000
.//frame16.jpg,0.000000
.//frame17.jpg,0.000000
.//frame18.jpg,0.000000
.//frame19.jpg,0.000000
.//frame20.jpg,0.000000
.//frame21.jpg,0.000000
.//frame22.jpg,0.000000
.//frame23.jpg,0.000000
.//frame24.jpg,0.000000
.//frame25.jpg,0.000000
.//frame26.jpg,0.000000
.//frame27.jpg,0.000000
.//frame28.jpg,0.000000
.//frame29.jpg,0.000000
.//frame30.jpg,0.000000
.//frame31.jpg,0.000000
.//frame32.jpg,0.000000
.//frame33.jpg,0.000000
.//frame34.jpg,0.000000
.//frame35.jpg,0.000000
.//frame36.jpg,0.000000
.//frame37.jpg,0.000000
.//frame38.jpg,0.000000
.//frame39.jpg,0.000000
.//frame40.jpg,0.000000
.//frame41.jpg,0.000000
.//frame42.jpg,0.000000
.//frame43.jpg,0.000000
.//frame44.jpg,0.000000
.//frame45.jpg,0.000000
.//frame46.jpg,0.000000
.//frame47.jpg,0.000000
.//frame48.jpg,0.000000
.//frame49.jpg,0.000000
.//frame50.jpg,0.000000
.//frame51.jpg,0.000000
.//frame52.jpg,0.000000
.//frame53.jpg,0.000000
.//frame54.jpg,0.000000
.//frame55.jpg,0.000000
.//frame56.jpg,0.000000
.//frame57.jpg,0.000000
.//frame58.jpg,0.000000
.//frame59.jpg,0.000000
.//frame60.jpg,0.000000
.//frame61.jpg,0.000000
.//frame62.jpg,0.000000
.//frame63.jpg,0.000000
.//frame64.jpg,0.000000
.//frame65.jpg,0.000000
.//frame66.jpg,0.000000
.//frame67.jpg,0.000000
.//frame68.jpg,0.000000
.//frame69.jpg,0.000000
.//frame70.jpg,0.000000
.//frame71.jpg,0.000000
.//frame72.jpg,0.000000
.//frame73.jpg,0.000000
.//frame74.jpg,0.000000
.//frame75.jpg,0.000000
.//frame76.jpg,0.000000
.//frame77.jpg,0.000000
.//frame78.jpg,0.000000
.//frame79.jpg,0.000000
.//frame80.jpg,0.000000
.//frame81.jpg,0.000000
.//frame82.jpg,0.000000
.//frame83.jpg,0.000000
.//frame84.jpg,0.000000
.//frame85.jpg,0.000000
.//frame86.jpg,0.000000
.//frame87.jpg,0.000000
.//frame88.jpg,0.000000
.//frame89.jpg,0.000000
.//frame90.jpg,0.000000
.//frame91.jpg,0.000000
.//frame92.jpg,0.000000
.//frame93.jpg,0.000000
.//frame94.jpg,0.000000
.//frame95.jpg,0.000000
.//frame96.jpg,0.000000
.//frame97.jpg,0.000000
